country,year,sex,age,population,foreign_exch_reserve,GPD_per_cap,Unemployment,Inflation_rate,Life_length_expectancy,GINI,ARMS_export,ARMS_import,Corruption_perception,Temperature_JAN,Temperature_JUL,suicides_no
Greece,1995,male,55-74 years,1049326,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,75
Greece,1995,male,75+ years,272781,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,47
Greece,1996,female,15-24 years,763716,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,5
Greece,1996,female,25-34 years,793234,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,9
Greece,1996,female,35-54 years,1401680,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,14
Greece,1996,female,5-14 years,621226,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,0
Greece,1996,female,55-74 years,1194081,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,19
Greece,1996,female,75+ years,373612,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,15
Greece,1996,male,15-24 years,834973,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,22
Greece,1996,male,25-34 years,810792,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,61
Greece,1996,male,35-54 years,1383751,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,87
Greece,1996,male,5-14 years,665659,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,0
Greece,1996,male,55-74 years,1060815,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,92
Greece,1996,male,75+ years,274940,18782300412,13749.11515,9.655099869,8.194548902,77.68536585,,19000000,382000000,,4.43407,23.3023,32
Greece,1997,female,15-24 years,761478,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,6
Greece,1997,female,25-34 years,804801,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,5
Greece,1997,female,35-54 years,1423001,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,15
Greece,1997,female,5-14 years,606406,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,0
Greece,1997,female,55-74 years,1209324,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,19
Greece,1997,female,75+ years,376804,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,10
Greece,1997,male,15-24 years,834403,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,44
Greece,1997,male,25-34 years,827622,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,68
Greece,1997,male,35-54 years,1405076,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,95
Greece,1997,male,5-14 years,650332,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,2
Greece,1997,male,55-74 years,1072438,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,72
Greece,1997,male,75+ years,277121,13652307051,13427.83249,9.577199936,5.536006784,78.13658537,,31000000,807000000,,5.80158,23.5354,38
Greece,1998,female,15-24 years,758576,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,3
Greece,1998,female,25-34 years,815617,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,17
Greece,1998,female,35-54 years,1443403,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,26
Greece,1998,female,5-14 years,591137,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,1
Greece,1998,female,55-74 years,1224042,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,37
Greece,1998,female,75+ years,379955,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,4
Greece,1998,male,15-24 years,832475,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,24
Greece,1998,male,25-34 years,843149,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,60
Greece,1998,male,35-54 years,1425116,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,87
Greece,1998,male,5-14 years,634318,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,0
Greece,1998,male,55-74 years,1083539,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,105
Greece,1998,male,75+ years,279303,18501070728,13472.13764,10.83940029,4.766221864,77.83902439,,9000000,1719000000,4.9,5.43591,24.805,39
Greece,1999,female,15-24 years,754876,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,7
Greece,1999,female,25-34 years,825404,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,16
Greece,1999,female,35-54 years,1462495,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,24
Greece,1999,female,5-14 years,575316,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,0
Greece,1999,female,55-74 years,1238252,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,28
Greece,1999,female,75+ years,382856,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,10
Greece,1999,male,15-24 years,829252,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,29
Greece,1999,male,25-34 years,857189,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,59
Greece,1999,male,35-54 years,1443706,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,91
Greece,1999,male,5-14 years,617652,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,0
Greece,1999,male,55-74 years,1094110,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,83
Greece,1999,male,75+ years,281255,19352094678,13245.18946,11.85280037,2.636637863,77.98780488,,3000000,842000000,4.9,5.35984,24.365,34
Greece,2000,female,15-24 years,749307,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,10
Greece,2000,female,25-34 years,834095,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,14
Greece,2000,female,35-54 years,1480524,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,25
Greece,2000,female,5-14 years,558509,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,0
Greece,2000,female,55-74 years,1252623,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,23
Greece,2000,female,75+ years,385499,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,12
Greece,2000,male,15-24 years,823264,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,31
Greece,2000,male,25-34 years,869669,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,57
Greece,2000,male,35-54 years,1462051,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,97
Greece,2000,male,5-14 years,599811,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,2
Greece,2000,male,55-74 years,1104634,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,81
Greece,2000,male,75+ years,283073,14594006579,12042.95373,11.24779987,3.15118063,77.88780488,34.2,2000000,708000000,4.9,2.64681,24.6747,30
Greece,2001,female,15-24 years,735081,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,2
Greece,2001,female,25-34 years,838205,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,5
Greece,2001,female,35-54 years,1498616,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,19
Greece,2001,female,5-14 years,545693,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,1
Greece,2001,female,55-74 years,1266997,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,11
Greece,2001,female,75+ years,396780,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,10
Greece,2001,male,15-24 years,805944,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,23
Greece,2001,male,25-34 years,879100,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,48
Greece,2001,male,35-54 years,1482791,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,99
Greece,2001,male,5-14 years,584190,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,2
Greece,2001,male,55-74 years,1115264,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,84
Greece,2001,male,75+ years,292868,6244166654,12538.17883,10.45610046,3.37396699,78.38780488,,2000000,787000000,4.2,6.537,25.0693,30
Greece,2002,female,15-24 years,711776,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,4
Greece,2002,female,25-34 years,836636,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,11
Greece,2002,female,35-54 years,1519280,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,17
Greece,2002,female,5-14 years,538762,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,0
Greece,2002,female,55-74 years,1281518,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,23
Greece,2002,female,75+ years,414749,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,11
Greece,2002,male,15-24 years,777333,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,26
Greece,2002,male,25-34 years,884877,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,34
Greece,2002,male,35-54 years,1507522,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,76
Greece,2002,male,5-14 years,573550,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,0
Greece,2002,male,55-74 years,1125984,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,87
Greece,2002,male,75+ years,310058,9431530975,14110.31339,9.974599838,3.629358946,78.64146341,,,400000000,4.2,3.61044,24.8773,34
Greece,2003,female,15-24 years,689624,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,7
Greece,2003,female,25-34 years,833120,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,11
Greece,2003,female,35-54 years,1542002,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,24
Greece,2003,female,5-14 years,532273,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,2
Greece,2003,female,55-74 years,1290367,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,20
Greece,2003,female,75+ years,433159,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,5
Greece,2003,male,15-24 years,750890,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,24
Greece,2003,male,25-34 years,886959,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,46
Greece,2003,male,35-54 years,1534168,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,118
Greece,2003,male,5-14 years,564501,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,0
Greece,2003,male,55-74 years,1131929,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,85
Greece,2003,male,75+ years,326673,5801377075,18477.57841,9.412099838,3.530651885,78.84146341,32.8,6000000,2167000000,4.3,6.92505,24.7197,33
Greece,2004,female,15-24 years,669838,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,2
Greece,2004,female,25-34 years,828966,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,12
Greece,2004,female,35-54 years,1565494,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,24
Greece,2004,female,5-14 years,526979,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,0
Greece,2004,female,55-74 years,1293593,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,27
Greece,2004,female,75+ years,451960,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,3
Greece,2004,male,15-24 years,728622,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,22
Greece,2004,male,25-34 years,886382,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,47
Greece,2004,male,35-54 years,1561927,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,92
Greece,2004,male,5-14 years,557426,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,2
Greece,2004,male,55-74 years,1133084,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,75
Greece,2004,male,75+ years,343019,2707782609,21955.10409,10.31070042,2.898848959,79.03902439,33.6,22000000,1106000000,4.3,3.89749,24.1501,47
Greece,2005,female,15-24 years,648391,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,9
Greece,2005,female,25-34 years,825409,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,14
Greece,2005,female,35-54 years,1585529,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,28
Greece,2005,female,5-14 years,522714,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,0
Greece,2005,female,55-74 years,1294740,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,17
Greece,2005,female,75+ years,477592,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,11
Greece,2005,male,15-24 years,704916,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,18
Greece,2005,male,25-34 years,885307,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,45
Greece,2005,male,35-54 years,1587504,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,111
Greece,2005,male,5-14 years,551999,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,2
Greece,2005,male,55-74 years,1136008,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,90
Greece,2005,male,75+ years,362707,2287009893,22551.73574,9.993800163,3.54507354,79.23902439,34.6,13000000,411000000,4.3,5.02492,24.226,55
Greece,2006,female,15-24 years,628484,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,4
Greece,2006,female,25-34 years,821976,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,12
Greece,2006,female,35-54 years,1601492,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,25
Greece,2006,female,5-14 years,517798,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,1
Greece,2006,female,55-74 years,1298840,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,17
Greece,2006,female,75+ years,503415,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,9
Greece,2006,male,15-24 years,681537,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,21
Greece,2006,male,25-34 years,883789,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,47
Greece,2006,male,35-54 years,1608391,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,115
Greece,2006,male,5-14 years,547604,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,0
Greece,2006,male,55-74 years,1141985,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,83
Greece,2006,male,75+ years,383580,2849953559,24801.15781,9.007699966,3.19594393,79.43902439,35.1,23000000,721000000,4.4,2.80728,23.9893,60
